"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"203361_s_at",2.28e-06,5.0015627,0.29559691,"GJA9-MYCBP///MYCBP","GJA9-MYCBP readthrough///MYC binding protein","100527950///26292"
"238027_at",2.28e-06,5.0013366,0.31101805,"SPATA24","spermatogenesis associated 24","202051"
"1559203_s_at",2.28e-06,5.001064,0.20033165,"KRAS","KRAS proto-oncogene, GTPase","3845"
"230409_at",2.28e-06,5.0008869,0.2893832,"MAGI3","membrane associated guanylate kinase, WW and PDZ domain containing 3","260425"
"237334_at",2.29e-06,5.000529,0.33561762,"SFXN2","sideroflexin 2","118980"
"243282_at",2.29e-06,-5.0004171,-0.38617706,"CCDC93","coiled-coil domain containing 93","54520"
"202892_at",2.29e-06,5.0002297,0.29695208,"CDC23","cell division cycle 23","8697"
"204143_s_at",2.29e-06,5.0002171,0.70769319,"ENOSF1","enolase superfamily member 1","55556"
"230048_at",2.29e-06,4.999915,0.41331969,"IFRD1","interferon related developmental regulator 1","3475"
"207109_at",2.29e-06,-4.9998978,-0.71283698,"POU2F3","POU class 2 homeobox 3","25833"
"226203_at",2.3e-06,4.9992402,0.57621483,"MYO9A","myosin IXA","4649"
"222770_s_at",2.3e-06,4.9991065,0.47084925,"GUF1","GUF1 homolog, GTPase","60558"
"202742_s_at",2.3e-06,4.9989802,0.62395417,"PRKACB","protein kinase cAMP-activated catalytic subunit beta","5567"
"1560066_at",2.3e-06,-4.9989692,-0.40034128,"","",""
"1565627_a_at",2.3e-06,-4.9987282,-0.32588272,"","",""
"232151_at",2.31e-06,-4.9982334,-0.92517915,"MACC1","metastasis associated in colon cancer 1","346389"
"226502_at",2.31e-06,4.9979812,0.30898066,"ELMOD2","ELMO domain containing 2","255520"
"224037_at",2.31e-06,4.9979771,0.39312043,"SDAD1","SDA1 domain containing 1","55153"
"202108_at",2.31e-06,4.9978133,0.28239994,"PEPD","peptidase D","5184"
"233609_at",2.31e-06,-4.9978131,-0.54046127,"PTPRK","protein tyrosine phosphatase, receptor type K","5796"
"208964_s_at",2.32e-06,-4.9972556,-0.57178413,"MIR1908///FADS1","microRNA 1908///fatty acid desaturase 1","100302263///3992"
"201639_s_at",2.32e-06,-4.99679,-0.32807052,"MIR6849///MIR1234///MIR939///CPSF1","microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1","102466749///100302196///100126351///29894"
"233690_at",2.32e-06,-4.9967575,-1.0361056,"","",""
"214695_at",2.32e-06,-4.9966464,-0.24609468,"UBAP2L","ubiquitin associated protein 2 like","9898"
"218289_s_at",2.33e-06,4.996355,0.35792915,"UBA5","ubiquitin like modifier activating enzyme 5","79876"
"217947_at",2.33e-06,-4.9962904,-0.26764421,"CMTM6","CKLF like MARVEL transmembrane domain containing 6","54918"
"235974_at",2.33e-06,4.9959231,0.32302779,"EXOC4","exocyst complex component 4","60412"
"218879_s_at",2.33e-06,4.9959047,0.20847933,"MTHFSD","methenyltetrahydrofolate synthetase domain containing","64779"
"216155_at",2.33e-06,-4.995811,-0.35546209,"","",""
"226780_s_at",2.34e-06,4.9954616,0.66202685,"FMC1","formation of mitochondrial complex V assembly factor 1 homolog","154791"
"222649_at",2.34e-06,4.9953059,0.19230235,"XPO4","exportin 4","64328"
"224734_at",2.34e-06,4.9951551,0.3545254,"HMGB1","high mobility group box 1","3146"
"224469_s_at",2.34e-06,-4.9951493,-0.60357455,"INF2","inverted formin, FH2 and WH2 domain containing","64423"
"1561640_at",2.34e-06,-4.994613,-0.46732405,"","",""
"1555461_at",2.35e-06,4.9945289,0.51482615,"TXNL4A","thioredoxin like 4A","10907"
"228918_at",2.35e-06,4.9944972,0.3447846,"SLC43A2","solute carrier family 43 member 2","124935"
"208721_s_at",2.35e-06,4.9944182,0.44652033,"ANAPC5","anaphase promoting complex subunit 5","51433"
"241370_at",2.35e-06,4.9941501,0.37218139,"LOC286052","uncharacterized LOC286052","286052"
"238565_at",2.35e-06,4.9940562,0.4204574,"","",""
"1562017_at",2.35e-06,4.9940333,0.19403234,"LOC100130654","uncharacterized LOC100130654","100130654"
"203794_at",2.35e-06,-4.9937704,-0.31753507,"CDC42BPA","CDC42 binding protein kinase alpha","8476"
"201148_s_at",2.35e-06,4.9936852,0.56545274,"TIMP3","TIMP metallopeptidase inhibitor 3","7078"
"221740_x_at",2.35e-06,4.9936272,0.51096879,"LRRC37A2","leucine rich repeat containing 37 member A2","474170"
"241445_at",2.35e-06,-4.9935989,-0.42406984,"","",""
"227498_at",2.36e-06,4.9933709,1.03281672,"SOX6","SRY-box 6","55553"
"214666_x_at",2.36e-06,4.9930901,0.46838387,"IREB2","iron responsive element binding protein 2","3658"
"1569283_at",2.36e-06,4.9926468,0.36974437,"ZNF891","zinc finger protein 891","101060200"
"201815_s_at",2.36e-06,4.9925582,0.25273291,"TBC1D5","TBC1 domain family member 5","9779"
"219151_s_at",2.37e-06,4.9924703,0.45886904,"RABL2A///RABL2B","RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B","11159///11158"
"1556069_s_at",2.37e-06,4.992396,0.33679434,"HIF3A","hypoxia inducible factor 3 alpha subunit","64344"
"228994_at",2.37e-06,4.9923406,0.35081047,"CCDC24","coiled-coil domain containing 24","149473"
"230587_at",2.37e-06,4.9920749,0.27446259,"STGC3","uncharacterized STGC3","474171"
"223533_at",2.37e-06,-4.9919933,-0.57645633,"LOC101927933///LRRC8C","uncharacterized LOC101927933///leucine rich repeat containing 8 family member C","101927933///84230"
"214659_x_at",2.37e-06,4.9917795,0.46757525,"YLPM1","YLP motif containing 1","56252"
"213980_s_at",2.37e-06,-4.9916794,-0.2850041,"CTBP1","C-terminal binding protein 1","1487"
"201018_at",2.37e-06,4.9916225,0.51147443,"EIF1AX","eukaryotic translation initiation factor 1A, X-linked","1964"
"1558568_a_at",2.38e-06,4.9912777,0.22466704,"PCNX4","pecanex homolog 4 (Drosophila)","64430"
"213168_at",2.38e-06,4.9912018,0.34344561,"SP3","Sp3 transcription factor","6670"
"209702_at",2.38e-06,4.991034,0.33015544,"FTO","fat mass and obesity associated","79068"
"243395_at",2.38e-06,-4.9910244,-0.86536997,"","",""
"239755_at",2.38e-06,-4.990689,-0.34545873,"","",""
"213715_s_at",2.38e-06,4.990614,0.43676909,"KANK3","KN motif and ankyrin repeat domains 3","256949"
"241668_s_at",2.39e-06,4.9903016,0.29153144,"LOC101928728","uncharacterized LOC101928728","101928728"
"241031_at",2.39e-06,-4.9902188,-1.06702117,"C2CD4A","C2 calcium dependent domain containing 4A","145741"
"206314_at",2.39e-06,4.9899392,0.41544046,"ZKSCAN7","zinc finger with KRAB and SCAN domains 7","55888"
"214873_at",2.39e-06,-4.9896364,-0.57380348,"LRP5L","LDL receptor related protein 5 like","91355"
"208620_at",2.39e-06,4.989632,0.30274496,"PCBP1","poly(rC) binding protein 1","5093"
"223962_at",2.39e-06,4.9896206,0.16555521,"TTC29","tetratricopeptide repeat domain 29","83894"
"222527_s_at",2.4e-06,4.9892767,0.39000536,"RBM22","RNA binding motif protein 22","55696"
"218654_s_at",2.4e-06,4.9892164,0.42380256,"MRPS33","mitochondrial ribosomal protein S33","51650"
"209512_at",2.4e-06,4.9891896,0.66143304,"HSDL2","hydroxysteroid dehydrogenase like 2","84263"
"1554942_a_at",2.4e-06,4.9889091,0.26303806,"KLHL14","kelch like family member 14","57565"
"209320_at",2.4e-06,-4.9887403,-0.38647259,"ADCY3","adenylate cyclase 3","109"
"205756_s_at",2.4e-06,4.9886898,0.4803897,"F8","coagulation factor VIII","2157"
"219807_x_at",2.41e-06,4.9881544,0.27142678,"MIA-RAB4B///RAB4B","MIA-RAB4B readthrough (NMD candidate)///RAB4B, member RAS oncogene family","100529262///53916"
"237012_at",2.41e-06,4.9875807,0.28077706,"","",""
"216988_s_at",2.41e-06,4.987562,0.30731112,"PTP4A2","protein tyrosine phosphatase type IVA, member 2","8073"
"225270_at",2.42e-06,4.9874946,0.56969813,"NEO1","neogenin 1","4756"
"210947_s_at",2.42e-06,4.986603,0.34588045,"MSH3","mutS homolog 3","4437"
"217714_x_at",2.43e-06,-4.9863128,-0.34132489,"MIR3917///STMN1","microRNA 3917///stathmin 1","100500808///3925"
"243902_at",2.44e-06,-4.9850898,-0.35299403,"","",""
"201628_s_at",2.44e-06,4.9845967,0.27676962,"RRAGA","Ras related GTP binding A","10670"
"213931_at",2.45e-06,-4.9844118,-0.92314025,"ID2B///ID2","inhibitor of DNA binding 2B, HLH protein (pseudogene)///inhibitor of DNA binding 2, HLH protein","84099///3398"
"232504_at",2.46e-06,-4.9833032,-0.86247924,"MIR146A","microRNA 146a","406938"
"201147_s_at",2.46e-06,4.9832126,0.70938303,"TIMP3","TIMP metallopeptidase inhibitor 3","7078"
"222598_s_at",2.46e-06,-4.9830495,-0.495351,"NAV2","neuron navigator 2","89797"
"221640_s_at",2.46e-06,-4.9828758,-0.30122309,"PIDD1","p53-induced death domain protein 1","55367"
"225764_at",2.47e-06,-4.9823548,-0.39628833,"ETV6","ETS variant 6","2120"
"212658_at",2.48e-06,-4.9814746,-0.4901286,"LHFPL2","lipoma HMGIC fusion partner-like 2","10184"
"229428_at",2.48e-06,4.9810472,0.39536161,"TIMM23B","translocase of inner mitochondrial membrane 23 homolog B","100652748"
"205711_x_at",2.48e-06,4.9808557,0.248451,"ATP5C1","ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1","509"
"222434_at",2.49e-06,-4.9804375,-0.44817395,"ENAH","enabled homolog (Drosophila)","55740"
"225817_at",2.49e-06,4.980426,1.32487821,"LOC101930349///LOC101930344///CGNL1","uncharacterized LOC101930349///uncharacterized LOC101930344///cingulin like 1","101930349///101930344///84952"
"208804_s_at",2.5e-06,4.9796989,0.33231788,"SRSF6","serine and arginine rich splicing factor 6","6431"
"214074_s_at",2.51e-06,-4.9785721,-0.400348,"CTTN","cortactin","2017"
"218884_s_at",2.51e-06,4.9784113,0.54221017,"GUF1","GUF1 homolog, GTPase","60558"
"1557506_a_at",2.51e-06,-4.9781776,-0.29140894,"","",""
"215248_at",2.51e-06,-4.9779233,-0.83266882,"GRB10","growth factor receptor bound protein 10","2887"
"226676_at",2.52e-06,4.9775076,0.72406389,"ZNF521","zinc finger protein 521","25925"
"218669_at",2.52e-06,-4.977204,-0.40633618,"RAP2C","RAP2C, member of RAS oncogene family","57826"
"214966_at",2.53e-06,4.9767342,0.36381943,"GRIK5","glutamate ionotropic receptor kainate type subunit 5","2901"
"235882_at",2.54e-06,4.9757361,0.52693891,"VPS53","VPS53, GARP complex subunit","55275"
"205246_at",2.55e-06,4.9747522,0.48284336,"PEX13","peroxisomal biogenesis factor 13","5194"
"211475_s_at",2.55e-06,4.9745345,0.43127934,"BAG1","BCL2 associated athanogene 1","573"
"239937_at",2.55e-06,-4.9744156,-0.77359736,"ZNF207","zinc finger protein 207","7756"
"1556789_a_at",2.55e-06,4.9743673,0.20292961,"PAXBP1-AS1","PAXBP1 antisense RNA 1","100506215"
"201902_s_at",2.55e-06,4.9742708,0.27983788,"YY1","YY1 transcription factor","7528"
"215212_at",2.55e-06,-4.9741887,-0.49360334,"","",""
"206034_at",2.56e-06,-4.9737069,-0.47894689,"SERPINB8","serpin family B member 8","5271"
"228277_at",2.57e-06,-4.9730933,-0.28506191,"FBXL19","F-box and leucine rich repeat protein 19","54620"
"211581_x_at",2.57e-06,-4.9729862,-0.75695817,"LST1","leukocyte specific transcript 1","7940"
"203653_s_at",2.57e-06,4.9727204,0.36540864,"COIL","coilin","8161"
"210958_s_at",2.57e-06,-4.9725034,-0.36159774,"MAST4","microtubule associated serine/threonine kinase family member 4","375449"
"220428_at",2.57e-06,-4.9724936,-0.97342215,"CD207","CD207 molecule","50489"
"217928_s_at",2.57e-06,4.9724613,0.26020359,"PPP6R3","protein phosphatase 6 regulatory subunit 3","55291"
"235027_at",2.57e-06,4.9723406,0.3291854,"ZNF736","zinc finger protein 736","728927"
"223244_s_at",2.57e-06,4.9722366,0.26110349,"NDUFA12","NADH:ubiquinone oxidoreductase subunit A12","55967"
"208995_s_at",2.58e-06,4.972163,0.32674657,"PPIG","peptidylprolyl isomerase G","9360"
"242742_at",2.58e-06,-4.9715558,-0.33367748,"","",""
"216698_x_at",2.59e-06,-4.971099,-0.26361001,"OR7E12P","olfactory receptor family 7 subfamily E member 12 pseudogene","10821"
"229569_at",2.59e-06,4.9708517,0.51782468,"","",""
"220937_s_at",2.59e-06,-4.9704356,-0.44623262,"ST6GALNAC4","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4","27090"
"205870_at",2.61e-06,4.9694178,0.98212618,"BDKRB2","bradykinin receptor B2","624"
"214437_s_at",2.61e-06,-4.9688162,-0.55307573,"SHMT2","serine hydroxymethyltransferase 2","6472"
"225087_at",2.61e-06,4.9688016,0.33102825,"FOPNL","FGFR1OP N-terminal like","123811"
"226994_at",2.61e-06,4.9686806,0.49143804,"DNAJA2","DnaJ heat shock protein family (Hsp40) member A2","10294"
"36084_at",2.62e-06,-4.9683724,-0.26640148,"CUL7","cullin 7","9820"
"242879_x_at",2.62e-06,-4.9682678,-0.28881374,"AKT3","AKT serine/threonine kinase 3","10000"
"215923_s_at",2.62e-06,4.9680059,0.45464847,"PSD4","pleckstrin and Sec7 domain containing 4","23550"
"226712_at",2.62e-06,4.9679977,0.5656126,"SSR1","signal sequence receptor subunit 1","6745"
"221746_at",2.62e-06,-4.9677251,-0.2506563,"UBL4A","ubiquitin like 4A","8266"
"213169_at",2.63e-06,-4.9675148,-0.59569394,"SEMA5A","semaphorin 5A","9037"
"212227_x_at",2.63e-06,4.9669661,0.25249143,"EIF1","eukaryotic translation initiation factor 1","10209"
"228997_at",2.63e-06,-4.966794,-0.37227241,"TRNAU1AP","tRNA selenocysteine 1 associated protein 1","54952"
"229852_at",2.64e-06,4.9662592,0.31736126,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1","64802"
"224674_at",2.64e-06,-4.9662012,-0.42765394,"TTYH3","tweety family member 3","80727"
"1568699_at",2.65e-06,4.9650959,0.35527789,"IFT43","intraflagellar transport 43","112752"
"241738_at",2.67e-06,4.9639617,0.54543907,"ZNF250","zinc finger protein 250","58500"
"38487_at",2.67e-06,-4.963786,-0.55542506,"STAB1","stabilin 1","23166"
"229517_at",2.67e-06,-4.9637744,-0.46942444,"PTPDC1","protein tyrosine phosphatase domain containing 1","138639"
"225303_at",2.67e-06,-4.9635225,-0.52261123,"KIRREL","kin of IRRE like (Drosophila)","55243"
"200839_s_at",2.67e-06,-4.9634255,-0.24869129,"CTSB","cathepsin B","1508"
"226698_at",2.68e-06,-4.9627198,-0.33313426,"FCHSD1","FCH and double SH3 domains 1","89848"
"AFFX-HUMISGF3A/M97935_3_at",2.68e-06,-4.9625138,-0.85263779,"STAT1","signal transducer and activator of transcription 1","6772"
"203065_s_at",2.68e-06,4.9624517,0.86093303,"CAV1","caveolin 1","857"
"218284_at",2.68e-06,4.9623797,0.43366109,"SMAD3","SMAD family member 3","4088"
"228926_s_at",2.68e-06,4.9623698,0.24375786,"SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595"
"1569181_x_at",2.68e-06,-4.9622003,-0.88442976,"","",""
"230976_at",2.69e-06,4.9619388,0.33402138,"AK8","adenylate kinase 8","158067"
"202504_at",2.69e-06,-4.96191,-0.66926929,"TRIM29","tripartite motif containing 29","23650"
"213020_at",2.69e-06,4.961449,0.37478534,"GOSR1","golgi SNAP receptor complex member 1","9527"
"213424_at",2.7e-06,4.9612799,0.66813269,"KIAA0895","KIAA0895","23366"
"241708_at",2.7e-06,-4.9612547,-0.47881844,"DOCK1","dedicator of cytokinesis 1","1793"
"210754_s_at",2.7e-06,-4.960859,-0.60931259,"LYN","LYN proto-oncogene, Src family tyrosine kinase","4067"
"230738_at",2.7e-06,4.9605138,0.67936433,"","",""
"228831_s_at",2.71e-06,4.9601666,0.5927438,"GNG7","G protein subunit gamma 7","2788"
"207594_s_at",2.71e-06,4.9601088,0.4431719,"SYNJ1","synaptojanin 1","8867"
"215177_s_at",2.71e-06,-4.959843,-0.58308722,"ITGA6","integrin subunit alpha 6","3655"
"211200_s_at",2.72e-06,4.9594623,0.55124061,"EFCAB2","EF-hand calcium binding domain 2","84288"
"230665_at",2.72e-06,-4.9594489,-0.23950335,"GUCY1A2","guanylate cyclase 1 soluble subunit alpha 2","2977"
"223310_x_at",2.72e-06,4.9593309,0.33515447,"PNPLA8","patatin like phospholipase domain containing 8","50640"
"203047_at",2.73e-06,-4.9582355,-0.63329849,"STK10","serine/threonine kinase 10","6793"
"224740_at",2.73e-06,4.9577674,0.27653018,"SMIM15","small integral membrane protein 15","643155"
"235837_at",2.75e-06,4.9564123,0.27072345,"SNIP1","Smad nuclear interacting protein 1","79753"
"221611_s_at",2.75e-06,-4.9560863,-0.22553865,"PHF7","PHD finger protein 7","51533"
"40560_at",2.76e-06,-4.9559139,-0.6105809,"TBX2","T-box 2","6909"
"1557430_at",2.76e-06,-4.9555597,-0.2313974,"SMIM17","small integral membrane protein 17","147670"
"215055_at",2.76e-06,-4.955268,-0.21725587,"B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1","146712"
"243514_at",2.76e-06,-4.955251,-0.94601297,"WDFY2","WD repeat and FYVE domain containing 2","115825"
"204561_x_at",2.77e-06,-4.9551277,-0.66451858,"APOC4-APOC2///APOC4///APOC2","APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2","100533990///346///344"
"206668_s_at",2.77e-06,4.9549206,0.58543643,"SCAMP1","secretory carrier membrane protein 1","9522"
"219253_at",2.77e-06,4.9546218,0.39296009,"TMEM185B","transmembrane protein 185B","79134"
"221768_at",2.77e-06,-4.9545323,-0.78575743,"SFPQ","splicing factor proline and glutamine rich","6421"
"229315_at",2.77e-06,4.9543418,0.52721989,"","",""
"207196_s_at",2.77e-06,-4.9542788,-0.34022375,"TNIP1","TNFAIP3 interacting protein 1","10318"
"206364_at",2.78e-06,-4.9542294,-1.04667035,"KIF14","kinesin family member 14","9928"
"230403_at",2.79e-06,4.9532156,0.5973403,"RFX3","regulatory factor X3","5991"
"211368_s_at",2.79e-06,-4.9531499,-1.17528323,"CASP1","caspase 1","834"
"1555666_at",2.79e-06,4.9531376,0.17598755,"PTPRS","protein tyrosine phosphatase, receptor type S","5802"
"243019_at",2.79e-06,-4.9530585,-0.16656894,"LOC100132207","uncharacterized LOC100132207","100132207"
"244610_x_at",2.79e-06,-4.9530393,-0.80435663,"","",""
"222336_at",2.79e-06,-4.9529182,-0.37748813,"SMIM14","small integral membrane protein 14","201895"
"212628_at",2.79e-06,4.9528851,0.34993517,"PKN2","protein kinase N2","5586"
"213992_at",2.79e-06,4.9526851,0.64994398,"COL4A6","collagen type IV alpha 6 chain","1288"
"204546_at",2.79e-06,4.9526487,0.26299101,"KIAA0513","KIAA0513","9764"
"201096_s_at",2.8e-06,4.9518346,0.43725974,"ARF4","ADP ribosylation factor 4","378"
"225074_at",2.81e-06,4.9510958,0.26540611,"RAB2B","RAB2B, member RAS oncogene family","84932"
"225945_at",2.82e-06,4.9503946,0.28858942,"ZNF655","zinc finger protein 655","79027"
"228309_at",2.82e-06,4.9503793,0.39578726,"APMAP","adipocyte plasma membrane associated protein","57136"
"228852_at",2.82e-06,4.9501196,0.40549807,"ENSA","endosulfine alpha","2029"
"233539_at",2.82e-06,-4.95001,-0.67569668,"NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D","222236"
"222292_at",2.83e-06,-4.9499342,-0.32097054,"CD40","CD40 molecule","958"
"1561361_at",2.83e-06,4.9498633,0.21573707,"ZNF660","zinc finger protein 660","285349"
"239033_at",2.83e-06,4.9496932,0.48274621,"","",""
"244542_at",2.84e-06,4.9490838,0.24403497,"BCDIN3D-AS1","BCDIN3D antisense RNA 1","100286844"
"209707_at",2.84e-06,4.9488856,0.39257754,"PIGK","phosphatidylinositol glycan anchor biosynthesis class K","10026"
"211391_s_at",2.84e-06,4.9488201,0.38683214,"PATZ1","POZ/BTB and AT hook containing zinc finger 1","23598"
"211873_s_at",2.84e-06,-4.9487749,-0.23807866,"PCDHGA9","protocadherin gamma subfamily A, 9","56107"
"212395_s_at",2.84e-06,4.9485121,0.29230431,"EMC1","ER membrane protein complex subunit 1","23065"
"225719_s_at",2.84e-06,4.9483592,0.24099207,"MRPL55","mitochondrial ribosomal protein L55","128308"
"226194_at",2.85e-06,4.9481643,0.3588376,"CHAMP1","chromosome alignment maintaining phosphoprotein 1","283489"
"236470_at",2.85e-06,-4.9480683,-0.41924777,"","",""
"226174_at",2.85e-06,4.9476025,0.32050504,"USP42","ubiquitin specific peptidase 42","84132"
"230401_at",2.85e-06,-4.9474624,-0.39987685,"","",""
"232020_at",2.86e-06,-4.9472859,-0.66451796,"SMURF2","SMAD specific E3 ubiquitin protein ligase 2","64750"
"1563590_at",2.86e-06,-4.9470454,-0.2142606,"","",""
"203967_at",2.87e-06,-4.946385,-0.86055107,"CDC6","cell division cycle 6","990"
"212925_at",2.87e-06,-4.9463418,-0.30307393,"MISP","mitotic spindle positioning","126353"
"200732_s_at",2.87e-06,4.9463359,0.52364397,"PTP4A1","protein tyrosine phosphatase type IVA, member 1","7803"
"1554071_at",2.87e-06,4.9458694,0.20026322,"DEUP1","deuterosome assembly protein 1","159989"
"205936_s_at",2.88e-06,-4.9457443,-0.53667543,"HK3","hexokinase 3","3101"
"232893_at",2.88e-06,4.9451405,0.34117596,"LMBRD2","LMBR1 domain containing 2","92255"
"223774_at",2.88e-06,-4.9450519,-0.44372075,"SNORA16A///SNORA61///SNORA44///SNHG12","small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12","692073///677838///677825///85028"
"1557248_at",2.88e-06,4.9449968,0.4856,"ZNF814","zinc finger protein 814","730051"
"235476_at",2.89e-06,-4.9448019,-0.57005361,"TRIM59///IFT80","tripartite motif containing 59///intraflagellar transport 80","286827///57560"
"202827_s_at",2.89e-06,-4.9444768,-0.61539936,"MMP14","matrix metallopeptidase 14","4323"
"218183_at",2.89e-06,4.9444579,0.3231752,"CDIP1","cell death inducing p53 target 1","29965"
"226749_at",2.89e-06,4.9443648,0.33408062,"MRPS9","mitochondrial ribosomal protein S9","64965"
"202169_s_at",2.89e-06,4.9442939,0.30042807,"AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","60496"
"241764_at",2.89e-06,4.9442439,0.18008189,"","",""
"214853_s_at",2.9e-06,-4.944082,-0.33414773,"SHC1","SHC adaptor protein 1","6464"
"209221_s_at",2.9e-06,4.9439718,0.33216139,"OSBPL2","oxysterol binding protein like 2","9885"
"215378_at",2.9e-06,-4.9439466,-0.31072637,"","",""
"221562_s_at",2.9e-06,4.9438794,0.32020527,"SIRT3","sirtuin 3","23410"
"212330_at",2.9e-06,4.9435205,0.34850741,"TFDP1","transcription factor Dp-1","7027"
"223138_s_at",2.9e-06,4.9434398,0.39030422,"DHX36","DEAH-box helicase 36","170506"
"230135_at",2.9e-06,4.9433513,0.50611546,"HHIP","hedgehog interacting protein","64399"
"236073_at",2.91e-06,-4.9431372,-0.27441554,"EPHA10","EPH receptor A10","284656"
"217332_at",2.91e-06,4.9429637,0.22887699,"CTAGE11P","CTAGE family member 11, pseudogene","647288"
"220707_s_at",2.91e-06,4.9428619,0.31014445,"FOXRED2","FAD dependent oxidoreductase domain containing 2","80020"
"220675_s_at",2.91e-06,-4.9427772,-0.23687188,"PNPLA3","patatin like phospholipase domain containing 3","80339"
"232568_at",2.91e-06,-4.9427688,-0.92535878,"MGC24103","uncharacterized MGC24103","158295"
"213095_x_at",2.92e-06,-4.9422416,-0.84007434,"AIF1","allograft inflammatory factor 1","199"
"202580_x_at",2.92e-06,-4.942158,-0.90119519,"FOXM1","forkhead box M1","2305"
"240364_at",2.92e-06,4.9418653,0.36770538,"","",""
"217352_at",2.93e-06,4.9408943,0.30540412,"","",""
"215785_s_at",2.94e-06,-4.9406977,-0.89061088,"CYFIP2","cytoplasmic FMR1 interacting protein 2","26999"
"209168_at",2.94e-06,4.9405691,0.60560077,"GPM6B","glycoprotein M6B","2824"
"202929_s_at",2.94e-06,4.9403329,0.37024266,"DDTL///DDT","D-dopachrome tautomerase-like///D-dopachrome tautomerase","100037417///1652"
"221529_s_at",2.94e-06,-4.9402989,-0.74534874,"PLVAP","plasmalemma vesicle associated protein","83483"
"232605_s_at",2.95e-06,4.9399916,0.20284411,"SPG20-AS1","SPG20 antisense RNA 1","100507135"
"200947_s_at",2.95e-06,4.9398238,0.35068536,"GLUD1","glutamate dehydrogenase 1","2746"
"1554638_at",2.95e-06,-4.9396405,-0.97253599,"ZFYVE16","zinc finger FYVE-type containing 16","9765"
"1560720_at",2.95e-06,-4.9395525,-0.40050204,"MKNK1","MAP kinase interacting serine/threonine kinase 1","8569"
"209379_s_at",2.95e-06,4.9394672,0.39916948,"CCSER2","coiled-coil serine rich protein 2","54462"
"203478_at",2.95e-06,4.9394537,0.41126158,"NDUFC1","NADH:ubiquinone oxidoreductase subunit C1","4717"
"231272_at",2.96e-06,4.9389988,0.22238771,"MED7","mediator complex subunit 7","9443"
"204567_s_at",2.96e-06,-4.9387305,-0.50190293,"ABCG1","ATP binding cassette subfamily G member 1","9619"
"224959_at",2.96e-06,-4.9386248,-0.50687463,"SLC26A2","solute carrier family 26 member 2","1836"
"203970_s_at",2.96e-06,4.9385387,0.62578728,"PEX3","peroxisomal biogenesis factor 3","8504"
"223856_at",2.97e-06,4.9383145,0.23188724,"AKR1E2","aldo-keto reductase family 1 member E2","83592"
"1560445_x_at",2.97e-06,-4.9381568,-0.4104995,"ARHGEF1","Rho guanine nucleotide exchange factor 1","9138"
"243561_at",2.97e-06,-4.9380046,-0.91171363,"","",""
"209237_s_at",2.97e-06,4.9378951,0.30898527,"SLC23A2","solute carrier family 23 member 2","9962"
"205281_s_at",2.97e-06,4.9378459,0.4270173,"PIGA","phosphatidylinositol glycan anchor biosynthesis class A","5277"
"209937_at",2.97e-06,-4.9376742,-0.85909366,"TM4SF4","transmembrane 4 L six family member 4","7104"
"226430_at",2.98e-06,4.9375116,0.42892853,"RELL1","RELT like 1","768211"
"223105_s_at",2.98e-06,4.9370343,0.30460885,"TMEM14B///TMEM14C","transmembrane protein 14B///transmembrane protein 14C","81853///51522"
"1554923_at",2.99e-06,-4.9367196,-0.17827891,"ANKS6","ankyrin repeat and sterile alpha motif domain containing 6","203286"
"214688_at",2.99e-06,4.936439,0.23114183,"TLE4","transducin like enhancer of split 4","7091"
"229636_at",2.99e-06,4.9363835,0.5772708,"CYB561D2","cytochrome b561 family member D2","11068"
"1553319_at",2.99e-06,4.9363314,0.22994971,"OXGR1","oxoglutarate receptor 1","27199"
"1555872_a_at",2.99e-06,4.9362039,0.41766423,"LOC728903///GLIDR","uncharacterized LOC728903///glioblastoma down-regulated RNA","728903///389741"
"200965_s_at",3e-06,4.9358269,1.00897632,"ABLIM1","actin binding LIM protein 1","3983"
"210525_x_at",3e-06,4.9358033,0.18044597,"EFCAB11","EF-hand calcium binding domain 11","90141"
"239175_at",3e-06,-4.9354503,-0.63720214,"","",""
"236571_at",3e-06,-4.935448,-0.75952116,"","",""
"208658_at",3e-06,4.9354325,0.46613732,"PDIA4","protein disulfide isomerase family A member 4","9601"
"230122_at",3.01e-06,4.9345721,0.38230543,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10","8028"
"212023_s_at",3.02e-06,-4.9341366,-0.66785853,"MKI67","marker of proliferation Ki-67","4288"
